Id,Predicted
15718,2.579650e+05
15719,3.283310e+05
15720,1.333450e+05
15721,3.873260e+05
15722,3.756020e+05
15723,1.805510e+05
15724,4.180500e+05
15725,3.538990e+05
15726,1.550560e+05
15727,3.909770e+05
15728,1.697830e+05
15729,7.924200e+04
15730,9.664400e+04
15731,1.265570e+05
15732,1.665740e+05
15733,2.631530e+05
15734,4.362410e+05
15735,2.858080e+05
15736,3.768340e+05
15737,4.393090e+05
15738,4.155190e+05
15739,2.279910e+05
15740,9.472700e+04
15741,3.533120e+05
15742,3.472600e+05
15743,4.127500e+05
15744,2.346060e+05
15745,3.020810e+05
15746,1.893610e+05
15747,4.660560e+05
15748,3.310350e+05
15749,3.017230e+05
15750,4.339100e+04
15751,1.897910e+05
15752,7.161400e+04
15753,2.411640e+05
15754,2.724730e+05
15755,2.661770e+05
15756,1.783950e+05
15757,3.313960e+05
15758,4.734190e+05
15759,4.165490e+05
15760,2.859190e+05
15761,4.829540e+05
15762,1.536210e+05
15763,1.786190e+05
15764,4.485970e+05
15765,4.781550e+05
15766,3.661130e+05
15767,2.028220e+05
15768,8.355700e+04
15769,2.807690e+05
15770,4.170050e+05
15771,4.526390e+05
15772,9.474600e+04
15773,3.870460e+05
15774,2.907720e+05
15775,2.736290e+05
15776,3.026410e+05
15777,1.537970e+05
15778,2.629970e+05
15779,4.626650e+05
15780,3.346200e+04
15781,2.394760e+05
15782,1.397090e+05
15783,2.755100e+05
15784,1.714920e+05
15785,3.251340e+05
15786,3.981180e+05
15787,4.664640e+05
15788,2.363220e+05
15789,3.576400e+05
15790,4.148900e+04
15791,8.785700e+04
15792,3.484560e+05
15793,3.823100e+04
15794,4.479830e+05
15795,3.194760e+05
15796,3.256930e+05
15797,3.996550e+05
15798,3.055180e+05
15799,4.304170e+05
15800,3.084640e+05
15801,4.565200e+05
15802,3.666190e+05
15803,3.697870e+05
15804,3.263560e+05
15805,1.498880e+05
15806,4.520480e+05
15807,3.785880e+05
15808,2.716560e+05
15809,3.183320e+05
15810,3.787620e+05
15811,1.113940e+05
15812,1.855560e+05
15813,3.678090e+05
15814,4.047400e+04
15815,1.542020e+05
15816,1.895380e+05
15817,2.526060e+05
15818,3.784310e+05
15819,4.991220e+05
15820,2.096800e+04
15821,1.847180e+05
15822,1.737210e+05
15823,2.172280e+05
15824,4.174570e+05
15825,2.153000e+05
15826,4.119970e+05
15827,1.077050e+05
15828,1.869070e+05
15829,3.395340e+05
15830,2.261040e+05
15831,4.292100e+05
15832,1.901890e+05
15833,2.413860e+05
15834,3.904040e+05
15835,2.505150e+05
15836,4.439730e+05
15837,4.518660e+05
15838,3.511350e+05
15839,2.251780e+05
15840,1.263340e+05
15841,1.068590e+05
15842,4.720160e+05
15843,1.297990e+05
15844,3.158850e+05
15845,1.032920e+05
15846,8.792300e+04
15847,9.953600e+04
15848,2.016300e+04
15849,2.044270e+05
15850,2.756990e+05
15851,7.377200e+04
15852,2.274630e+05
15853,4.208740e+05
15854,3.007340e+05
15855,5.514200e+04
15856,7.883200e+04
15857,4.946710e+05
15858,1.307870e+05
15859,2.780560e+05
15860,3.632570e+05
15861,1.243510e+05
15862,3.990730e+05
15863,1.940640e+05
15864,9.442600e+04
15865,4.108190e+05
15866,4.903360e+05
15867,3.035400e+04
15868,1.878840e+05
15869,8.049300e+04
15870,2.641880e+05
15871,4.165750e+05
15872,3.876200e+04
15873,1.783240e+05
15874,2.098840e+05
15875,2.265070e+05
15876,1.288480e+05
15877,2.105680e+05
15878,6.816000e+04
15879,3.654430e+05
15880,3.719020e+05
15881,2.452800e+04
15882,1.659180e+05
15883,5.963200e+04
15884,2.871200e+05
15885,4.604050e+05
15886,3.421090e+05
15887,1.694660e+05
15888,4.283780e+05
15889,3.008670e+05
15890,4.401300e+04
15891,3.517860e+05
15892,1.676080e+05
15893,4.917760e+05
15894,1.715740e+05
15895,2.808760e+05
15896,2.498340e+05
15897,4.764830e+05
15898,4.977920e+05
15899,3.234550e+05
15900,4.353010e+05
15901,5.535300e+04
15902,4.701070e+05
15903,4.826270e+05
15904,2.450040e+05
15905,3.929760e+05
15906,1.978840e+05
15907,2.327710e+05
15908,4.968740e+05
15909,4.171200e+05
15910,4.325090e+05
15911,1.688640e+05
15912,3.286100e+04
15913,1.633090e+05
15914,9.287600e+04
15915,3.208370e+05
15916,1.127420e+05
15917,2.369520e+05
15918,1.891730e+05
15919,1.924970e+05
15920,2.029400e+05
15921,1.726640e+05
15922,3.621420e+05
15923,9.277400e+04
15924,3.181880e+05
15925,2.219000e+04
15926,2.348800e+04
15927,3.781110e+05
15928,2.717470e+05
15929,2.545430e+05
15930,1.617920e+05
15931,1.130840e+05
15932,4.393300e+05
15933,4.083440e+05
15934,4.245600e+04
15935,2.874510e+05
15936,7.072500e+04
15937,2.262230e+05
15938,8.178400e+04
15939,1.819180e+05
15940,5.367800e+04
15941,3.736030e+05
15942,3.813250e+05
15943,2.665180e+05
15944,2.838600e+04
15945,2.770080e+05
15946,7.690800e+04
15947,1.023690e+05
15948,4.903270e+05
15949,1.604730e+05
15950,1.559640e+05
15951,3.833610e+05
15952,1.783080e+05
15953,2.876150e+05
15954,4.214300e+05
15955,2.936510e+05
15956,1.470970e+05
15957,1.204770e+05
15958,2.072670e+05
15959,1.405080e+05
15960,4.358500e+05
15961,4.333580e+05
15962,2.309230e+05
15963,3.078380e+05
15964,2.834290e+05
15965,3.679750e+05
15966,5.470700e+04
15967,4.291270e+05
15968,3.192780e+05
15969,2.220870e+05
15970,5.212600e+04
15971,3.200800e+04
15972,3.928110e+05
15973,3.131340e+05
15974,2.485530e+05
15975,3.401830e+05
15976,4.826650e+05
15977,1.529980e+05
15978,1.935450e+05
15979,4.797420e+05
15980,1.376370e+05
15981,4.198350e+05
15982,8.608300e+04
15983,3.024860e+05
15984,4.519930e+05
15985,1.439050e+05
15986,2.188560e+05
15987,4.024910e+05
15988,1.700030e+05
15989,2.869930e+05
15990,3.125440e+05
15991,1.233730e+05
15992,4.600940e+05
15993,1.902770e+05
15994,1.872690e+05
15995,1.023760e+05
15996,1.424610e+05
15997,4.083050e+05
15998,3.751640e+05
15999,8.418200e+04
16000,1.580740e+05
16001,1.675570e+05
16002,1.033710e+05
16003,3.188070e+05
16004,7.316900e+04
16005,4.450080e+05
16006,4.719880e+05
16007,2.594020e+05
16008,2.990240e+05
16009,1.065080e+05
16010,4.537730e+05
16011,1.457400e+05
16012,2.570500e+04
16013,1.518090e+05
16014,5.463100e+04
16015,2.101960e+05
16016,3.822770e+05
16017,3.973910e+05
16018,1.067140e+05
16019,4.581580e+05
16020,4.069060e+05
16021,3.737070e+05
16022,4.237320e+05
16023,1.114580e+05
16024,4.477720e+05
16025,1.330940e+05
16026,4.031600e+04
16027,2.372400e+04
16028,2.992530e+05
16029,5.088400e+04
16030,9.954000e+04
16031,3.539850e+05
16032,1.093660e+05
16033,4.460820e+05
16034,9.751600e+04
16035,2.269260e+05
16036,3.180620e+05
16037,1.456660e+05
16038,3.917500e+05
16039,2.039110e+05
16040,4.170820e+05
16041,2.494070e+05
16042,3.302380e+05
16043,1.311410e+05
16044,2.327210e+05
16045,1.370910e+05
16046,2.035860e+05
16047,8.841400e+04
16048,7.899400e+04
16049,2.717880e+05
16050,5.476900e+04
16051,4.021810e+05
16052,1.841270e+05
16053,2.487310e+05
16054,4.347040e+05
16055,4.826180e+05
16056,2.382530e+05
16057,2.773900e+05
16058,4.805000e+04
16059,3.435550e+05
16060,4.648510e+05
16061,1.936250e+05
16062,4.444340e+05
16063,1.165880e+05
16064,4.610530e+05
16065,1.561890e+05
16066,1.447580e+05
16067,1.955810e+05
16068,4.369970e+05
16069,1.537940e+05
16070,1.165870e+05
16071,4.469700e+04
16072,3.678450e+05
16073,3.133030e+05
16074,1.036070e+05
16075,1.669970e+05
16076,3.692550e+05
16077,1.966970e+05
16078,4.980160e+05
16079,4.671600e+04
16080,3.665680e+05
16081,3.651630e+05
16082,2.551830e+05
16083,4.930930e+05
16084,3.192590e+05
16085,3.636830e+05
16086,8.019800e+04
16087,1.915430e+05
16088,3.552440e+05
16089,8.119000e+04
16090,1.551850e+05
16091,3.030430e+05
16092,4.093090e+05
16093,1.054870e+05
16094,2.495680e+05
16095,7.530600e+04
16096,3.313240e+05
16097,1.701100e+04
16098,2.356350e+05
16099,4.820930e+05
16100,2.679480e+05
16101,1.596620e+05
16102,3.087430e+05
16103,1.050100e+05
16104,4.283010e+05
16105,1.270390e+05
16106,3.175290e+05
16107,3.372860e+05
16108,4.592910e+05
16109,4.710360e+05
16110,3.495900e+05
16111,3.587800e+05
16112,6.434200e+04
16113,9.010600e+04
16114,1.479460e+05
16115,7.472500e+04
16116,2.100460e+05
16117,2.543390e+05
16118,3.485760e+05
16119,4.794550e+05
16120,1.547500e+04
16121,3.248700e+05
16122,1.173420e+05
16123,3.079190e+05
16124,1.531920e+05
16125,2.004380e+05
16126,2.050890e+05
16127,4.087790e+05
16128,2.877770e+05
16129,3.284780e+05
16130,2.142480e+05
16131,1.428280e+05
16132,2.792420e+05
16133,1.358130e+05
16134,1.132100e+05
16135,1.832350e+05
16136,4.150860e+05
16137,4.135600e+04
16138,1.429360e+05
16139,4.753500e+05
16140,1.922640e+05
16141,5.338000e+04
16142,4.764700e+05
16143,1.046510e+05
16144,2.593100e+05
16145,4.991700e+05
16146,2.263820e+05
16147,1.314100e+05
16148,6.759000e+04
16149,2.994390e+05
16150,2.141300e+04
16151,3.227770e+05
16152,9.881400e+04
16153,3.718330e+05
16154,1.601380e+05
16155,3.628650e+05
16156,9.913900e+04
16157,2.814660e+05
16158,4.578450e+05
16159,4.410520e+05
16160,1.141580e+05
16161,1.645850e+05
16162,1.903140e+05
16163,1.275150e+05
16164,4.419230e+05
16165,4.342870e+05
16166,4.907100e+05
16167,2.027220e+05
16168,3.047570e+05
16169,3.307100e+04
16170,4.115910e+05
16171,3.575900e+04
16172,6.193500e+04
16173,4.363740e+05
16174,3.719300e+04
16175,2.849730e+05
16176,3.031930e+05
16177,6.903300e+04
16178,4.631000e+04
16179,3.842670e+05
16180,2.320760e+05
16181,2.166100e+05
16182,1.475490e+05
16183,4.455700e+05
16184,1.317080e+05
16185,7.924400e+04
16186,3.130900e+05
16187,1.040750e+05
16188,6.196400e+04
16189,2.982900e+05
16190,1.662840e+05
16191,2.870570e+05
16192,4.389410e+05
16193,2.569230e+05
16194,4.019110e+05
16195,6.273100e+04
16196,2.114900e+05
16197,3.909920e+05
16198,2.480990e+05
16199,7.569300e+04
16200,2.171960e+05
16201,3.145000e+04
16202,4.000620e+05
16203,3.574810e+05
16204,3.091160e+05
16205,3.713590e+05
16206,7.942500e+04
16207,4.434550e+05
16208,3.090700e+04
16209,3.354470e+05
16210,2.267970e+05
16211,1.559800e+04
16212,1.431650e+05
16213,4.055900e+04
16214,2.334010e+05
16215,4.250740e+05
16216,3.713730e+05
16217,4.372940e+05
16218,2.348600e+05
16219,4.287400e+04
16220,4.651080e+05
16221,2.051710e+05
16222,1.034520e+05
16223,2.267810e+05
16224,5.215800e+04
16225,1.672780e+05
16226,3.230640e+05
16227,4.485560e+05
16228,1.197470e+05
16229,2.887420e+05
16230,2.469500e+05
16231,3.265130e+05
16232,3.247490e+05
16233,2.429670e+05
16234,2.743050e+05
16235,1.981180e+05
16236,1.328200e+05
16237,3.258000e+05
16238,8.488400e+04
16239,3.628320e+05
16240,1.205000e+05
16241,3.797180e+05
16242,4.360000e+04
16243,1.800730e+05
16244,2.152420e+05
16245,1.224200e+05
16246,2.467450e+05
16247,5.978300e+04
16248,1.213720e+05
16249,3.580600e+05
16250,2.031670e+05
16251,7.631800e+04
16252,3.000670e+05
16253,1.526180e+05
16254,3.984490e+05
16255,4.872100e+05
16256,2.065170e+05
16257,9.870600e+04
16258,1.386150e+05
16259,1.940430e+05
16260,2.944600e+04
16261,4.236620e+05
16262,4.515410e+05
16263,4.912680e+05
16264,2.728270e+05
16265,3.775820e+05
16266,2.161660e+05
16267,3.605410e+05
16268,2.824300e+04
16269,9.187700e+04
16270,2.104950e+05
16271,2.600100e+05
16272,4.728110e+05
16273,3.724980e+05
16274,1.893760e+05
16275,3.452870e+05
16276,3.013980e+05
16277,8.243100e+04
16278,1.623750e+05
16279,2.908660e+05
16280,1.640750e+05
16281,2.366590e+05
16282,1.820440e+05
16283,9.276000e+04
16284,3.753030e+05
16285,1.588940e+05
16286,3.523570e+05
16287,4.308990e+05
16288,1.807470e+05
16289,2.446740e+05
16290,1.268320e+05
16291,4.842910e+05
16292,4.890550e+05
16293,3.681400e+05
16294,4.459890e+05
16295,2.070600e+04
16296,3.959840e+05
16297,3.833790e+05
16298,1.785010e+05
16299,4.693000e+05
16300,1.946800e+04
16301,4.304020e+05
16302,4.793370e+05
16303,7.825100e+04
16304,1.061620e+05
16305,3.983560e+05
16306,2.664650e+05
16307,2.759490e+05
16308,3.372160e+05
16309,1.321970e+05
16310,4.008600e+05
16311,4.539690e+05
16312,7.451500e+04
16313,1.630180e+05
16314,7.120100e+04
16315,2.088300e+04
16316,4.113300e+05
16317,1.686200e+05
16318,2.356390e+05
16319,6.754100e+04
16320,2.254960e+05
16321,8.875800e+04
16322,3.789410e+05
16323,6.701200e+04
16324,2.754900e+05
16325,2.497460e+05
16326,6.142400e+04
16327,1.654100e+04
16328,3.953860e+05
16329,3.186980e+05
16330,8.438600e+04
16331,3.548070e+05
16332,1.911400e+05
16333,6.937700e+04
16334,1.406410e+05
16335,3.350800e+05
16336,3.355540e+05
16337,3.523500e+05
16338,8.942700e+04
16339,4.587090e+05
16340,3.305660e+05
16341,4.620920e+05
16342,1.342600e+05
16343,3.736190e+05
16344,7.079400e+04
16345,1.471720e+05
16346,4.288050e+05
16347,3.178590e+05
16348,3.255660e+05
16349,3.931210e+05
16350,8.858100e+04
16351,9.632100e+04
16352,4.998510e+05
16353,3.438280e+05
16354,2.761430e+05
16355,7.295600e+04
16356,3.132710e+05
16357,1.448940e+05
16358,4.467970e+05
16359,2.943660e+05
16360,4.858220e+05
16361,4.496700e+04
16362,3.947250e+05
16363,2.911410e+05
16364,1.282040e+05
16365,3.518800e+04
16366,3.516340e+05
16367,2.043000e+04
16368,3.629110e+05
16369,8.061300e+04
16370,2.168400e+04
16371,4.978100e+04
16372,2.604400e+05
16373,3.661870e+05
16374,3.653000e+05
16375,1.595900e+05
16376,6.293900e+04
16377,1.412320e+05
16378,3.018130e+05
16379,3.758300e+04
16380,2.764640e+05
16381,3.234550e+05
16382,9.133300e+04
16383,4.053510e+05
16384,3.021510e+05
16385,4.461790e+05
16386,3.193180e+05
16387,2.486400e+04
16388,2.364280e+05
16389,8.332300e+04
16390,1.596920e+05
16391,5.831600e+04
16392,3.507700e+04
16393,1.991670e+05
16394,3.829280e+05
16395,1.570350e+05
16396,6.428200e+04
16397,1.060960e+05
16398,1.594620e+05
16399,2.367070e+05
16400,7.751300e+04
16401,4.920830e+05
16402,1.986810e+05
16403,1.976710e+05
16404,3.229650e+05
16405,2.671770e+05
16406,1.133910e+05
16407,2.928000e+05
16408,3.970300e+05
16409,3.515340e+05
16410,3.430190e+05
16411,3.947090e+05
16412,2.217580e+05
16413,1.514550e+05
16414,2.045310e+05
16415,5.004400e+04
16416,1.319150e+05
16417,1.172320e+05
16418,1.209280e+05
16419,3.844610e+05
16420,2.041880e+05
16421,1.409230e+05
16422,3.813360e+05
16423,2.808300e+05
16424,2.643980e+05
16425,2.524370e+05
16426,1.186910e+05
16427,2.769640e+05
16428,5.673900e+04
16429,1.760510e+05
16430,1.427810e+05
16431,4.718630e+05
16432,5.174200e+04
16433,2.150840e+05
16434,4.299800e+04
16435,2.515560e+05
16436,1.149670e+05
16437,2.007300e+05
16438,2.040030e+05
16439,3.636700e+05
16440,4.297660e+05
16441,2.524800e+05
16442,1.997670e+05
16443,4.012850e+05
16444,8.059900e+04
16445,3.666460e+05
16446,1.770100e+04
16447,4.694670e+05
16448,1.045800e+05
16449,1.905230e+05
16450,4.603450e+05
16451,1.081770e+05
16452,1.434330e+05
16453,7.734200e+04
16454,4.079770e+05
16455,2.118800e+04
16456,4.689110e+05
16457,3.572040e+05
16458,3.234650e+05
16459,1.101210e+05
16460,7.199900e+04
16461,2.539980e+05
16462,1.602500e+04
16463,9.166000e+04
16464,3.840060e+05
16465,1.097320e+05
16466,3.560170e+05
16467,4.818740e+05
16468,8.626100e+04
16469,1.483800e+05
16470,2.361030e+05
16471,3.764940e+05
16472,4.394420e+05
16473,2.029550e+05
16474,3.100450e+05
16475,3.421500e+04
16476,4.699420e+05
16477,3.356180e+05
16478,2.750250e+05
16479,4.783480e+05
16480,3.907980e+05
16481,7.241900e+04
16482,8.382900e+04
16483,4.703300e+05
16484,6.340300e+04
16485,3.648940e+05
16486,3.313930e+05
16487,3.308360e+05
16488,1.315900e+05
16489,3.386810e+05
16490,2.032710e+05
16491,7.794000e+04
16492,2.004190e+05
16493,3.853600e+05
16494,4.703060e+05
16495,4.283780e+05
16496,2.308100e+05
16497,4.996850e+05
16498,4.744890e+05
16499,1.025010e+05
16500,2.865810e+05
16501,1.361330e+05
16502,3.080710e+05
16503,3.789850e+05
16504,1.217940e+05
16505,8.760000e+04
16506,3.733650e+05
16507,1.048140e+05
16508,3.056390e+05
16509,5.350400e+04
16510,4.574430e+05
16511,1.677460e+05
16512,4.905500e+04
16513,4.322910e+05
16514,4.658300e+04
16515,2.481990e+05
16516,1.022100e+05
16517,4.060570e+05
16518,4.247750e+05
16519,2.044190e+05
16520,7.278300e+04
16521,1.922650e+05
16522,1.465520e+05
16523,4.074560e+05
16524,3.785880e+05
16525,2.038140e+05
16526,1.163280e+05
16527,4.131550e+05
16528,8.519700e+04
16529,4.373500e+05
16530,4.752040e+05
16531,3.960450e+05
16532,4.450600e+04
16533,1.079590e+05
16534,4.155270e+05
16535,3.419130e+05
16536,3.457920e+05
16537,2.402480e+05
16538,2.908400e+05
16539,4.184220e+05
16540,1.742720e+05
16541,3.131130e+05
16542,3.698700e+05
16543,4.548860e+05
16544,2.016820e+05
16545,1.993670e+05
16546,1.279900e+05
16547,4.242800e+04
16548,3.140100e+05
16549,3.579300e+04
16550,5.204300e+04
16551,1.242590e+05
16552,4.027350e+05
16553,1.220000e+05
16554,4.649100e+05
16555,3.697780e+05
16556,1.221880e+05
16557,3.920230e+05
16558,2.236910e+05
16559,4.465880e+05
16560,4.429810e+05
16561,2.921790e+05
16562,2.430020e+05
16563,3.733800e+05
16564,9.404000e+04
16565,4.801130e+05
16566,1.768890e+05
16567,1.130350e+05
16568,2.191960e+05
16569,4.954330e+05
16570,2.227500e+04
16571,3.299440e+05
16572,4.653040e+05
16573,3.974380e+05
16574,3.916330e+05
16575,4.503220e+05
16576,4.285210e+05
16577,3.564200e+05
16578,2.447580e+05
16579,1.932050e+05
16580,3.746960e+05
16581,1.890350e+05
16582,1.735030e+05
16583,1.437660e+05
16584,4.808010e+05
16585,8.012000e+04
16586,2.696340e+05
16587,3.023550e+05
16588,4.016300e+04
16589,4.183980e+05
16590,2.493880e+05
16591,3.273570e+05
16592,6.296200e+04
16593,3.206630e+05
16594,3.523470e+05
16595,1.950600e+04
16596,3.960540e+05
16597,3.795800e+05
16598,1.847060e+05
16599,9.652300e+04
16600,1.595040e+05
16601,2.631080e+05
16602,1.825160e+05
16603,1.826600e+04
16604,3.997560e+05
16605,3.521200e+05
16606,1.287790e+05
16607,3.417380e+05
16608,4.656330e+05
16609,4.603600e+04
16610,1.614700e+04
16611,1.932820e+05
16612,1.594590e+05
16613,1.167240e+05
16614,4.865060e+05
16615,1.456550e+05
16616,3.277830e+05
16617,2.801550e+05
16618,1.120540e+05
16619,2.440830e+05
16620,2.478880e+05
16621,2.634290e+05
16622,1.839780e+05
16623,2.235640e+05
16624,1.339260e+05
16625,2.130500e+04
16626,8.717000e+04
16627,4.568250e+05
16628,2.636150e+05
16629,1.603490e+05
16630,3.124790e+05
16631,4.719170e+05
16632,4.598700e+04
16633,3.132580e+05
16634,1.342500e+05
16635,3.823600e+05
16636,7.056100e+04
16637,4.980750e+05
16638,3.840410e+05
16639,4.131190e+05
16640,1.917170e+05
16641,1.880590e+05
16642,2.407150e+05
16643,3.236400e+04
16644,4.918260e+05
16645,4.333690e+05
16646,2.478010e+05
16647,7.693500e+04
16648,1.250380e+05
16649,1.781340e+05
16650,2.819250e+05
16651,4.985630e+05
16652,2.811280e+05
16653,2.553200e+05
16654,4.523350e+05
16655,2.165670e+05
16656,4.936400e+04
16657,1.063820e+05
16658,9.075400e+04
16659,1.269350e+05
16660,3.357970e+05
16661,9.825400e+04
16662,4.256800e+05
16663,5.271500e+04
16664,7.882800e+04
16665,3.487500e+04
16666,1.378030e+05
16667,3.056540e+05
16668,3.766310e+05
16669,4.848520e+05
16670,3.375500e+04
16671,4.110130e+05
16672,2.598000e+05
16673,7.668500e+04
16674,2.743950e+05
16675,4.463440e+05
16676,1.680650e+05
16677,2.865490e+05
16678,4.303510e+05
16679,2.946350e+05
16680,4.190310e+05
16681,2.231260e+05
16682,6.884000e+04
16683,2.013260e+05
16684,1.405310e+05
16685,4.666070e+05
16686,3.706300e+04
16687,2.406800e+05
16688,4.055130e+05
16689,7.996600e+04
16690,4.331360e+05
16691,2.194650e+05
16692,3.507100e+04
16693,8.290300e+04
16694,5.204300e+04
16695,4.773570e+05
16696,3.033590e+05
16697,1.069310e+05
16698,1.957160e+05
16699,1.665250e+05
16700,1.061250e+05
16701,1.639840e+05
16702,3.121100e+04
16703,3.137900e+04
16704,5.240900e+04
16705,4.680590e+05
16706,2.403420e+05
16707,2.755500e+04
16708,5.483900e+04
16709,1.102810e+05
16710,4.969880e+05
16711,1.987490e+05
16712,3.940860e+05
16713,2.485850e+05
16714,4.558350e+05
16715,1.401500e+05
16716,2.743090e+05
16717,3.976500e+04
16718,2.245710e+05
16719,4.490940e+05
16720,2.095750e+05
16721,2.757490e+05
16722,2.390030e+05
16723,3.416950e+05
16724,1.760170e+05
16725,3.093500e+05
16726,3.818780e+05
16727,4.419480e+05
16728,2.820920e+05
16729,2.091200e+05
16730,2.387000e+05
16731,4.653020e+05
16732,2.851480e+05
16733,1.667680e+05
16734,4.864210e+05
16735,1.743920e+05
16736,2.144260e+05
16737,3.804860e+05
16738,4.415390e+05
16739,2.646900e+05
16740,2.822590e+05
16741,2.580100e+04
16742,2.933810e+05
16743,4.719310e+05
16744,2.110000e+04
16745,9.313800e+04
16746,1.692580e+05
16747,2.618360e+05
16748,1.285230e+05
16749,3.182610e+05
16750,2.240150e+05
16751,2.612450e+05
16752,1.987700e+04
16753,3.241670e+05
16754,4.669030e+05
16755,4.629280e+05
16756,2.374300e+05
16757,1.539200e+05
16758,5.493300e+04
16759,4.639200e+05
16760,1.380760e+05
16761,1.733040e+05
16762,1.301300e+05
16763,2.219980e+05
16764,1.971730e+05
16765,4.489130e+05
16766,1.884300e+05
16767,1.892280e+05
16768,2.634200e+05
16769,2.902370e+05
16770,1.958000e+05
16771,4.931850e+05
16772,1.904000e+04
16773,3.281680e+05
16774,2.015940e+05
16775,4.845430e+05
16776,6.782200e+04
16777,3.345330e+05
16778,7.233400e+04
16779,3.023100e+04
16780,3.090120e+05
16781,4.225820e+05
16782,4.907990e+05
16783,2.609040e+05
16784,1.375380e+05
16785,4.734470e+05
16786,1.192440e+05
16787,3.083650e+05
16788,8.589100e+04
16789,2.371730e+05
16790,3.988790e+05
16791,2.212870e+05
16792,3.400540e+05
16793,1.340450e+05
16794,2.479600e+05
16795,1.710070e+05
16796,6.757500e+04
16797,4.448100e+04
16798,4.285710e+05
16799,1.178690e+05
16800,3.646810e+05
16801,3.336100e+05
16802,4.816510e+05
16803,4.224640e+05
16804,3.031130e+05
16805,4.464730e+05
16806,3.037060e+05
16807,1.137800e+05
16808,2.614550e+05
16809,2.710690e+05
16810,1.905400e+04
16811,1.982190e+05
16812,2.425760e+05
16813,2.871050e+05
16814,8.133500e+04
16815,2.256600e+04
16816,5.377400e+04
16817,5.945400e+04
16818,1.486280e+05
16819,2.763400e+04
16820,2.474630e+05
16821,4.107290e+05
16822,1.835340e+05
16823,6.360600e+04
16824,1.559890e+05
16825,3.405240e+05
16826,3.910960e+05
16827,4.496840e+05
16828,1.247920e+05
16829,4.397950e+05
16830,1.326480e+05
16831,4.165510e+05
16832,2.762370e+05
16833,3.164910e+05
16834,3.093130e+05
16835,2.227150e+05
16836,3.624310e+05
16837,4.335920e+05
16838,3.390160e+05
16839,1.178190e+05
16840,1.052160e+05
16841,1.253860e+05
16842,3.939700e+05
16843,9.471400e+04
16844,3.956000e+05
16845,1.588890e+05
16846,2.287600e+04
16847,8.512500e+04
16848,3.493810e+05
16849,2.968530e+05
16850,3.303960e+05
16851,4.885340e+05
16852,2.335730e+05
16853,1.589590e+05
16854,2.345700e+05
16855,1.798550e+05
16856,9.466200e+04
16857,1.473590e+05
16858,3.753760e+05
16859,1.908460e+05
16860,4.895260e+05
16861,6.014900e+04
16862,1.608460e+05
16863,3.231440e+05
16864,4.354780e+05
16865,3.830830e+05
16866,5.307300e+04
16867,1.518340e+05
16868,4.634390e+05
16869,4.758570e+05
16870,7.502900e+04
16871,4.530000e+04
16872,4.783990e+05
16873,2.440010e+05
16874,3.387980e+05
16875,2.532200e+04
16876,2.493720e+05
16877,1.779680e+05
16878,5.371800e+04
16879,2.742600e+05
16880,3.587110e+05
16881,2.953600e+05
16882,2.509930e+05
16883,3.772500e+05
16884,1.906480e+05
16885,2.448900e+05
16886,3.273960e+05
16887,4.192360e+05
16888,4.585360e+05
16889,4.114210e+05
16890,2.514360e+05
16891,4.695170e+05
16892,2.567300e+04
16893,3.673900e+05
16894,4.608340e+05
16895,1.726300e+05
16896,1.291780e+05
16897,4.788840e+05
16898,4.137230e+05
16899,3.665300e+05
16900,3.418210e+05
16901,2.025950e+05
16902,1.827800e+04
16903,2.494850e+05
16904,1.711300e+05
16905,6.637700e+04
16906,4.070000e+04
16907,4.549820e+05
16908,2.808500e+04
16909,3.555600e+05
16910,3.755560e+05
16911,2.710910e+05
16912,4.420590e+05
16913,3.534900e+05
16914,3.366310e+05
16915,3.231170e+05
16916,6.022400e+04
16917,3.416270e+05
16918,1.449190e+05
16919,4.142060e+05
16920,2.816590e+05
16921,3.986700e+05
16922,5.559200e+04
16923,2.266530e+05
16924,4.807500e+05
16925,4.676880e+05
16926,3.573920e+05
16927,5.771200e+04
16928,3.296900e+04
16929,4.813970e+05
16930,6.316900e+04
16931,4.290610e+05
16932,4.989960e+05
16933,3.316890e+05
16934,2.130800e+04
16935,4.285430e+05
16936,3.153260e+05
16937,4.471130e+05
16938,2.652130e+05
16939,2.960790e+05
16940,3.581400e+05
16941,3.115890e+05
16942,4.007530e+05
16943,2.298700e+05
16944,8.386200e+04
16945,4.152990e+05
16946,3.912520e+05
16947,2.588960e+05
16948,1.158340e+05
16949,2.469060e+05
16950,1.746320e+05
16951,3.790700e+04
16952,3.562730e+05
16953,1.922500e+05
16954,1.071180e+05
16955,2.139400e+04
16956,3.593190e+05
16957,4.081210e+05
16958,3.386900e+05
16959,2.655790e+05
16960,4.154220e+05
16961,3.721940e+05
16962,3.826310e+05
16963,4.067520e+05
16964,4.370330e+05
16965,3.615850e+05
16966,2.075760e+05
16967,4.188600e+04
16968,9.074000e+04
16969,1.700270e+05
16970,4.283790e+05
16971,1.287690e+05
16972,2.325040e+05
16973,3.212270e+05
16974,3.016970e+05
16975,2.145300e+04
16976,3.661490e+05
16977,1.492780e+05
16978,3.614900e+05
16979,3.331460e+05
16980,1.558340e+05
16981,1.305660e+05
16982,4.965910e+05
16983,2.437260e+05
16984,4.570430e+05
16985,1.662610e+05
16986,4.927550e+05
16987,3.252990e+05
16988,2.784720e+05
16989,1.483990e+05
